DATATYPE ZTEM
2 163 164 165 1 		 0.006939567 0.01034698 -0.005969331 0.01029847 0.006070665 0.01030353 -0.006843708 0.01034219
2 166 167 168 1 		 0.009966461 0.01049832 -0.01053316 0.01052666 0.008795322 0.01043977 -0.01315043 0.01065752
2 169 170 171 1 		 0.01191383 0.01059569 -0.02117925 0.01105896 0.01191383 0.01059569 -0.02117925 0.01105896
2 172 173 174 1 		 0.005266056 0.0102633 -0.04405987 0.01220299 0.01436319 0.01071816 -0.02970464 0.01148523
2 175 176 177 1 		 -0.0283861 0.01141931 -0.07617339 0.01380867 0.01094992 0.0105475 -0.03846813 0.01192341
2 178 179 180 1 		 -0.03455826 0.01172791 -0.05877477 0.01293874 -0.003415598 0.01017078 -0.04024335 0.01201217
2 181 182 183 1 		 0.0003732999 0.01001866 0.001581087 0.01007905 -0.01324715 0.01066236 -0.03723851 0.01186193
2 184 185 186 1 		 0.03565814 0.01178291 0.06213019 0.01310651 -0.009577003 0.01047885 -0.02994786 0.01149739
2 187 188 189 1 		 0.02998307 0.01149915 0.07970629 0.01398531 -0.0008221144 0.01004111 -0.01869265 0.01093463
2 190 191 192 1 		 -0.003604258 0.01018021 0.04595599 0.0122978 0.002414351 0.01012072 -0.008743295 0.01043716
2 193 194 195 1 		 -0.009938591 0.01049693 0.02060385 0.01103019 0.002192818 0.01010964 -0.003736215 0.01018681
2 196 197 198 1 		 0.003849381 0.01019247 -0.003759847 0.01018799 0.002379035 0.01011895 -0.00182646 0.01009132
2 199 200 201 1 		 0.005770643 0.01028853 -0.007200655 0.01036003 0.004059998 0.010203 -0.005076194 0.01025381
2 202 203 204 1 		 0.007833319 0.01039167 -0.01231373 0.01061569 0.00557849 0.01027892 -0.01291746 0.01064587
2 205 206 207 1 		 0.01105564 0.01055278 -0.01852446 0.01092622 0.005534023 0.0102767 -0.02695339 0.01134767
2 208 209 210 1 		 0.01436319 0.01071816 -0.02970464 0.01148523 0.005266056 0.0102633 -0.04405987 0.01220299
2 211 212 213 1 		 0.007167212 0.01035836 -0.05633769 0.01281688 0.007167212 0.01035836 -0.05633769 0.01281688
2 214 215 216 1 		 -0.03341027 0.01167051 -0.09575182 0.01478759 0.007308868 0.01036544 -0.05735684 0.01286784
2 217 218 219 1 		 -0.04075362 0.01203768 -0.07054802 0.0135274 0.003707504 0.01018538 -0.03679658 0.01183983
2 220 221 222 1 		 0.001025763 0.01005129 0.003190059 0.0101595 0.0003611604 0.01001806 -0.01888027 0.01094401
2 223 224 225 1 		 0.04330607 0.0121653 0.07736044 0.01386802 0.0002332454 0.01001166 -0.01228645 0.01061432
2 226 227 228 1 		 0.03623113 0.01181156 0.1025793 0.01512897 0.001452473 0.01007262 -0.008526216 0.01042631
2 229 230 231 1 		 -0.004709765 0.01023549 0.05883816 0.01294191 0.001778294 0.01008891 -0.004626986 0.01023135
2 232 233 234 1 		 -0.01216848 0.01060842 0.02594147 0.01129707 0.001366772 0.01006834 -0.00219924 0.01010996
2 235 236 237 1 		 0.004609973 0.0102305 -0.006691994 0.0103346 0.002055669 0.01010278 -0.002090358 0.01010452
2 238 239 240 1 		 0.005488299 0.01027441 -0.01407419 0.01070371 0.003206956 0.01016035 -0.006325069 0.01031625
2 241 242 243 1 		 0.003275804 0.01016379 -0.02559079 0.01127954 0.00185201 0.0100926 -0.01815076 0.01090754
2 244 245 246 1 		 0.00214468 0.01010723 -0.03496378 0.01174819 -0.009819567 0.01049098 -0.0433218 0.01216609
2 247 248 249 1 		 0.01094992 0.0105475 -0.03846813 0.01192341 -0.0283861 0.01141931 -0.07617339 0.01380867
2 250 251 252 1 		 0.007308868 0.01036544 -0.05735684 0.01286784 -0.03341027 0.01167051 -0.09575182 0.01478759
2 253 254 255 1 		 -0.03017172 0.01150859 -0.09167118 0.01458356 -0.03017172 0.01150859 -0.09167118 0.01458356
2 256 257 258 1 		 -0.03658044 0.01182902 -0.06530185 0.01326509 -0.01033333 0.01051667 -0.04897137 0.01244857
2 259 260 261 1 		 0.002804275 0.01014021 0.007497808 0.01037489 0.0002966878 0.01001483 -0.01500345 0.01075017
2 262 263 264 1 		 0.04467567 0.01223378 0.08351297 0.01417565 0.0009105461 0.01004553 -0.005281708 0.01026409
2 265 266 267 1 		 0.03637009 0.0118185 0.1107892 0.01553946 0.0004492002 0.01002246 -0.002476239 0.01012381
2 268 269 270 1 		 -0.005963724 0.01029819 0.06385201 0.0131926 0.0003018051 0.01001509 -0.001343816 0.01006719
2 271 272 273 1 		 -0.01333282 0.01066664 0.02816238 0.01140812 0.0002532288 0.01001266 -0.0007264965 0.01003632
2 274 275 276 1 		 0.004829629 0.01024148 -0.009871018 0.01049355 0.00119356 0.01005968 -0.001411709 0.01007059
2 277 278 279 1 		 0.003236609 0.01016183 -0.02250063 0.01112503 0.001712927 0.01008565 -0.004564936 0.01022825
2 280 281 282 1 		 -0.010885 0.01054425 -0.0451105 0.01225553 -0.0004849735 0.01002425 -0.01397854 0.01069893
2 283 284 285 1 		 -0.03250942 0.01162547 -0.06006562 0.01300328 -0.01384923 0.01069246 -0.03456115 0.01172806
2 286 287 288 1 		 -0.003415598 0.01017078 -0.04024335 0.01201217 -0.03455826 0.01172791 -0.05877477 0.01293874
2 289 290 291 1 		 0.003707504 0.01018538 -0.03679658 0.01183983 -0.04075362 0.01203768 -0.07054802 0.0135274
2 292 293 294 1 		 -0.01033333 0.01051667 -0.04897137 0.01244857 -0.03658044 0.01182902 -0.06530185 0.01326509
2 295 296 297 1 		 -0.0129649 0.01064825 -0.03224358 0.01161218 -0.0129649 0.01064825 -0.03224358 0.01161218
2 298 299 300 1 		 0.006514019 0.0103257 0.01609892 0.01080495 0.0001444859 0.01000722 -0.005142425 0.01025712
2 301 302 303 1 		 0.0446526 0.01223263 0.08382755 0.01419138 0.0004104375 0.01002052 0.00231334 0.01011567
2 304 305 306 1 		 0.036428 0.0118214 0.1082862 0.01541431 -0.001242603 0.01006213 0.003303806 0.01016519
2 307 308 309 1 		 -0.005414375 0.01027072 0.06207258 0.01310363 -0.001432974 0.01007165 0.001832552 0.01009163
2 310 311 312 1 		 -0.01285599 0.0106428 0.02736881 0.01136844 -0.0009606303 0.01004803 0.0007422364 0.01003711
2 313 314 315 1 		 0.004666392 0.01023332 -0.01129152 0.01056458 -3.942359e-05 0.01000197 0.0001794379 0.01000897
2 316 317 318 1 		 0.001447929 0.0100724 -0.02651578 0.01132579 -2.393943e-05 0.0100012 0.0002852357 0.01001426
2 319 320 321 1 		 -0.0203099 0.0110155 -0.05528089 0.01276404 2.162408e-05 0.01000108 0.0004620674 0.0100231
2 322 323 324 1 		 -0.05438333 0.01271917 -0.0724572 0.01362286 0.0001074485 0.01000537 0.0008338163 0.01004169
2 325 326 327 1 		 -0.01324715 0.01066236 -0.03723851 0.01186193 0.0003732999 0.01001866 0.001581087 0.01007905
2 328 329 330 1 		 0.0003611604 0.01001806 -0.01888027 0.01094401 0.001025763 0.01005129 0.003190059 0.0101595
2 331 332 333 1 		 0.0002966878 0.01001483 -0.01500345 0.01075017 0.002804275 0.01014021 0.007497808 0.01037489
2 334 335 336 1 		 0.0001444859 0.01000722 -0.005142425 0.01025712 0.006514019 0.0103257 0.01609892 0.01080495
2 337 338 339 1 		 0.007521333 0.01037607 0.02108457 0.01105423 0.007521333 0.01037607 0.02108457 0.01105423
2 340 341 342 1 		 0.04050629 0.01202531 0.07489134 0.01374457 0.00355515 0.01017776 0.01894987 0.01094749
2 343 344 345 1 		 0.03361597 0.0116808 0.09222617 0.01461131 -0.001655061 0.01008275 0.01290795 0.0106454
2 346 347 348 1 		 -0.003957077 0.01019785 0.0524751 0.01262376 -0.002885333 0.01014427 0.006019843 0.01030099
2 349 350 351 1 		 -0.01095938 0.01054797 0.02329617 0.01116481 -0.002093084 0.01010465 0.002411018 0.01012055
2 352 353 354 1 		 0.004399606 0.01021998 -0.009946414 0.01049732 -0.001270868 0.01006354 0.001773484 0.01008867
2 355 356 357 1 		 0.002156692 0.01010783 -0.02251306 0.01112565 -0.001759134 0.01008796 0.005151605 0.01025758
2 358 359 360 1 		 -0.01348756 0.01067438 -0.04441666 0.01222083 0.0005609978 0.01002805 0.01497562 0.01074878
2 361 362 363 1 		 -0.0373475 0.01186737 -0.05665305 0.01283265 0.01425014 0.01071251 0.03636092 0.01181805
2 364 365 366 1 		 -0.009577003 0.01047885 -0.02994786 0.01149739 0.03565814 0.01178291 0.06213019 0.01310651
2 367 368 369 1 		 0.0002332454 0.01001166 -0.01228645 0.01061432 0.04330607 0.0121653 0.07736044 0.01386802
2 370 371 372 1 		 0.0009105461 0.01004553 -0.005281708 0.01026409 0.04467567 0.01223378 0.08351297 0.01417565
2 373 374 375 1 		 0.0004104375 0.01002052 0.00231334 0.01011567 0.0446526 0.01223263 0.08382755 0.01419138
2 376 377 378 1 		 0.00355515 0.01017776 0.01894987 0.01094749 0.04050629 0.01202531 0.07489134 0.01374457
2 379 380 381 1 		 0.02372169 0.01118608 0.05321338 0.01266067 0.02372169 0.01118608 0.05321338 0.01266067
2 382 383 384 1 		 0.01887292 0.01094365 0.06131777 0.01306589 0.001908601 0.01009543 0.02669187 0.01133459
2 385 386 387 1 		 -0.004419155 0.01022096 0.0361929 0.01180965 -0.003603576 0.01018018 0.01051847 0.01052592
2 388 389 390 1 		 -0.008718068 0.0104359 0.01677325 0.01083866 -0.00295327 0.01014766 0.003940128 0.01019701
2 391 392 393 1 		 0.003864456 0.01019322 -0.00679089 0.01033954 -0.0021118 0.01010559 0.002457137 0.01012286
2 394 395 396 1 		 0.003668918 0.01018345 -0.0140164 0.01070082 -0.00322519 0.01016126 0.006923392 0.01034617
2 397 398 399 1 		 -0.0009912117 0.01004956 -0.0242353 0.01121177 -0.001702441 0.01008512 0.01920679 0.01096034
2 400 401 402 1 		 -0.006195468 0.01030977 -0.02882557 0.01144128 0.01047382 0.01052369 0.04524919 0.01226246
2 403 404 405 1 		 -0.0008221144 0.01004111 -0.01869265 0.01093463 0.02998307 0.01149915 0.07970629 0.01398531
2 406 407 408 1 		 0.001452473 0.01007262 -0.008526216 0.01042631 0.03623113 0.01181156 0.1025793 0.01512897
2 409 410 411 1 		 0.0004492002 0.01002246 -0.002476239 0.01012381 0.03637009 0.0118185 0.1107892 0.01553946
2 412 413 414 1 		 -0.001242603 0.01006213 0.003303806 0.01016519 0.036428 0.0118214 0.1082862 0.01541431
2 415 416 417 1 		 -0.001655061 0.01008275 0.01290795 0.0106454 0.03361597 0.0116808 0.09222617 0.01461131
2 418 419 420 1 		 0.001908601 0.01009543 0.02669187 0.01133459 0.01887292 0.01094365 0.06131777 0.01306589
2 421 422 423 1 		 0.0001498367 0.01000749 0.02937937 0.01146897 0.0001498367 0.01000749 0.02937937 0.01146897
2 424 425 426 1 		 -0.005883918 0.0102942 0.01946535 0.01097327 -0.00444532 0.01022227 0.0115222 0.01057611
2 427 428 429 1 		 -0.006584421 0.01032922 0.00991207 0.0104956 -0.003432532 0.01017163 0.004344788 0.01021724
2 430 431 432 1 		 0.002959697 0.01014798 -0.003830449 0.01019152 -0.002356894 0.01011784 0.002187204 0.01010936
2 433 434 435 1 		 0.003691481 0.01018457 -0.007047114 0.01035236 -0.003975994 0.0101988 0.005627591 0.01028138
2 436 437 438 1 		 0.003226788 0.01016134 -0.01067465 0.01053373 -0.005295048 0.01026475 0.01379771 0.01068989
2 439 440 441 1 		 0.002423965 0.0101212 -0.01186312 0.01059316 -0.004761737 0.01023809 0.02832041 0.01141602
2 442 443 444 1 		 0.002414351 0.01012072 -0.008743295 0.01043716 -0.003604258 0.01018021 0.04595599 0.0122978
2 445 446 447 1 		 0.001778294 0.01008891 -0.004626986 0.01023135 -0.004709765 0.01023549 0.05883816 0.01294191
2 448 449 450 1 		 0.0003018051 0.01001509 -0.001343816 0.01006719 -0.005963724 0.01029819 0.06385201 0.0131926
2 451 452 453 1 		 -0.001432974 0.01007165 0.001832552 0.01009163 -0.005414375 0.01027072 0.06207258 0.01310363
2 454 455 456 1 		 -0.002885333 0.01014427 0.006019843 0.01030099 -0.003957077 0.01019785 0.0524751 0.01262376
2 457 458 459 1 		 -0.003603576 0.01018018 0.01051847 0.01052592 -0.004419155 0.01022096 0.0361929 0.01180965
2 460 461 462 1 		 -0.00444532 0.01022227 0.0115222 0.01057611 -0.005883918 0.0102942 0.01946535 0.01097327
2 463 464 465 1 		 -0.005193278 0.01025966 0.008589035 0.01042945 -0.005193278 0.01025966 0.008589035 0.01042945
2 466 467 468 1 		 -0.004485664 0.01022428 0.004908833 0.01024544 -0.003413207 0.01017066 0.00351658 0.01017583
2 469 470 471 1 		 0.001953729 0.01009769 -0.001957376 0.01009787 -0.001927466 0.01009637 0.001477404 0.01007387
2 472 473 474 1 		 0.002664243 0.01013321 -0.003218715 0.01016094 -0.003441511 0.01017208 0.003388156 0.01016941
2 475 476 477 1 		 0.002878009 0.0101439 -0.004429014 0.01022145 -0.00546315 0.01027316 0.007366727 0.01036834
2 478 479 480 1 		 0.002681605 0.01013408 -0.004750924 0.01023755 -0.007647738 0.01038239 0.01357499 0.01067875
2 481 482 483 1 		 0.002192818 0.01010964 -0.003736215 0.01018681 -0.009938591 0.01049693 0.02060385 0.01103019
2 484 485 486 1 		 0.001366772 0.01006834 -0.00219924 0.01010996 -0.01216848 0.01060842 0.02594147 0.01129707
2 487 488 489 1 		 0.0002532288 0.01001266 -0.0007264965 0.01003632 -0.01333282 0.01066664 0.02816238 0.01140812
2 490 491 492 1 		 -0.0009606303 0.01004803 0.0007422364 0.01003711 -0.01285599 0.0106428 0.02736881 0.01136844
2 493 494 495 1 		 -0.002093084 0.01010465 0.002411018 0.01012055 -0.01095938 0.01054797 0.02329617 0.01116481
2 496 497 498 1 		 -0.00295327 0.01014766 0.003940128 0.01019701 -0.008718068 0.0104359 0.01677325 0.01083866
2 499 500 501 1 		 -0.003432532 0.01017163 0.004344788 0.01021724 -0.006584421 0.01032922 0.00991207 0.0104956
2 502 503 504 1 		 -0.003413207 0.01017066 0.00351658 0.01017583 -0.004485664 0.01022428 0.004908833 0.01024544
2 505 506 507 1 		 -0.002718169 0.01013591 0.00223985 0.01011199 -0.002718169 0.01013591 0.00223985 0.01011199
3 1 2 3 1 		 0.0001237487 0.005006187 -0.000227818 0.005011391 0.0001237487 0.005006187 -0.000227818 0.005011391
3 4 5 6 1 		 0.0001773787 0.005008869 -1.278481e-05 0.005000639 0.0001518518 0.005007593 -0.0002262944 0.005011315
3 7 8 9 1 		 0.0001446606 0.005007233 4.588273e-05 0.005002294 0.0001846037 0.00500923 -0.0002115539 0.005010578
3 10 11 12 1 		 0.000135113 0.005006756 6.756061e-05 0.005003378 0.000227549 0.005011377 -0.0001874691 0.005009373
3 13 14 15 1 		 0.0001409547 0.005007048 9.312294e-05 0.005004656 0.0002888895 0.005014444 -0.0001388675 0.005006943
3 16 17 18 1 		 0.0001566648 0.005007833 0.0001303931 0.00500652 0.0003946072 0.00501973 -3.204271e-05 0.005001602
3 19 20 21 1 		 0.0001641306 0.005008207 0.0001469379 0.005007347 0.0006191679 0.005030958 0.0001681262 0.005008406
3 22 23 24 1 		 0.0001041172 0.005005206 9.993256e-05 0.005004997 0.0009420945 0.005047105 0.000391415 0.005019571
3 25 26 27 1 		 -3.628477e-05 0.005001814 -8.600455e-06 0.00500043 0.001101131 0.005055057 0.0004863717 0.005024319
3 28 29 30 1 		 -0.0001789867 0.005008949 -0.0001155817 0.005005779 0.0009233384 0.005046167 0.0003791466 0.005018957
3 31 32 33 1 		 -0.0002530773 0.005012654 -0.000151831 0.005007592 0.0005844404 0.005029222 0.0001463966 0.00500732
3 34 35 36 1 		 -0.0002781848 0.005013909 -8.25958e-05 0.00500413 0.0003477619 0.005017388 -5.821533e-05 0.005002911
3 37 38 39 1 		 -0.0002031461 0.005010157 0.0001662874 0.005008314 0.0002321751 0.005011609 -0.0001567399 0.005007837
3 40 41 42 1 		 0.0001518518 0.005007593 -0.0002262944 0.005011315 0.0001773787 0.005008869 -1.278481e-05 0.005000639
3 43 44 45 1 		 0.0002115848 0.005010579 1.54766e-06 0.005000077 0.0002115848 0.005010579 1.54766e-06 0.005000077
3 46 47 48 1 		 0.000189782 0.005009489 7.195231e-05 0.005003598 0.0002576776 0.005012884 2.646259e-05 0.005001323
3 49 50 51 1 		 0.0001983644 0.005009918 0.0001183454 0.005005917 0.0003220156 0.005016101 6.97658e-05 0.005003488
3 52 53 54 1 		 0.0002582742 0.005012914 0.0002143021 0.005010715 0.0004413195 0.005022066 0.0001784682 0.005008923
3 55 56 57 1 		 0.0004375929 0.00502188 0.000367761 0.005018388 0.000775744 0.005038787 0.000439371 0.005021969
3 58 59 60 1 		 0.0006881495 0.005034407 0.0004178768 0.005020894 0.001812493 0.005090625 0.0008340596 0.005041703
3 61 62 63 1 		 0.0005590809 0.005027954 0.0002742301 0.005013712 0.003569949 0.005178497 0.001024127 0.005051206
3 64 65 66 1 		 -5.215654e-05 0.005002608 -1.1638e-05 0.005000582 0.004514384 0.005225719 0.001036805 0.00505184
3 67 68 69 1 		 -0.0006629255 0.005033146 -0.0002957068 0.005014785 0.003535991 0.0051768 0.001000898 0.005050045
3 70 71 72 1 		 -0.0007992281 0.005039961 -0.0004268144 0.005021341 0.001750835 0.005087542 0.0007919316 0.005039597
3 73 74 75 1 		 -0.000573556 0.005028678 -0.0003195679 0.005015978 0.0006947598 0.005034738 0.0003861446 0.005019307
3 76 77 78 1 		 -0.0003292972 0.005016465 5.579164e-05 0.00500279 0.0003523819 0.005017619 0.0001257669 0.005006288
3 79 80 81 1 		 0.0001846037 0.00500923 -0.0002115539 0.005010578 0.0001446606 0.005007233 4.588273e-05 0.005002294
3 82 83 84 1 		 0.0002576776 0.005012884 2.646259e-05 0.005001323 0.000189782 0.005009489 7.195231e-05 0.005003598
3 85 86 87 1 		 0.0002554141 0.005012771 0.0001170082 0.00500585 0.0002554141 0.005012771 0.0001170082 0.00500585
3 88 89 90 1 		 0.0003062575 0.005015313 0.0002229548 0.005011148 0.0003527322 0.005017637 0.0001984721 0.005009924
3 91 92 93 1 		 0.000586207 0.00502931 0.0004959465 0.005024797 0.0005859829 0.005029299 0.0003912876 0.005019564
3 94 95 96 1 		 0.00159229 0.005079615 0.0008062024 0.00504031 0.001466738 0.005073337 0.0007368751 0.005036844
3 97 98 99 1 		 0.003289599 0.00516448 0.0001826231 0.005009131 0.00479847 0.005239924 0.0001595685 0.005007978
3 100 101 102 1 		 0.00287074 0.005143537 -0.0002991773 0.005014959 0.01113608 0.005556804 -0.003990757 0.005199538
3 103 104 105 1 		 -8.532748e-05 0.005004266 -1.249851e-05 0.005000625 0.01483589 0.005741795 -0.006656573 0.005332829
3 106 107 108 1 		 -0.003034602 0.00515173 0.0002738144 0.005013691 0.01107967 0.005553983 -0.00405076 0.005202538
3 109 110 111 1 		 -0.00344344 0.005172172 -0.0001986732 0.005009934 0.004695806 0.00523479 4.753791e-05 0.005002377
3 112 113 114 1 		 -0.001749325 0.005087466 -0.0007616757 0.005038084 0.001323057 0.005066153 0.0005991726 0.005029959
3 115 116 117 1 		 -0.0006598689 0.005032993 -0.0002212533 0.005011063 0.000430602 0.00502153 0.0002575833 0.005012879
3 118 119 120 1 		 0.000227549 0.005011377 -0.0001874691 0.005009373 0.000135113 0.005006756 6.756061e-05 0.005003378
3 121 122 123 1 		 0.0003220156 0.005016101 6.97658e-05 0.005003488 0.0001983644 0.005009918 0.0001183454 0.005005917
3 124 125 126 1 		 0.0003527322 0.005017637 0.0001984721 0.005009924 0.0003062575 0.005015313 0.0002229548 0.005011148
3 127 128 129 1 		 0.0004817464 0.005024087 0.0004038306 0.005020192 0.0004817464 0.005024087 0.0004038306 0.005020192
3 130 131 132 1 		 0.001258789 0.005062939 0.0009283666 0.005046418 0.0008435747 0.005042179 0.0007059906 0.0050353
3 133 134 135 1 		 0.004396565 0.005219828 0.0009279153 0.005046396 0.002073976 0.005103699 0.0009800566 0.005049003
3 136 137 138 1 		 0.01030834 0.005515417 -0.004825057 0.005241253 0.006810571 0.005340529 -0.001829639 0.005091482
3 139 140 141 1 		 0.009074257 0.005453713 -0.00646169 0.005323085 0.01511902 0.005755951 -0.01806748 0.005903374
3 142 143 144 1 		 -0.0001509621 0.005007548 -1.731121e-05 0.005000866 0.02050412 0.006025206 -0.02791337 0.006395668
3 145 146 147 1 		 -0.009358675 0.005467934 0.006426011 0.005321301 0.01498535 0.005749268 -0.01830311 0.005915155
3 148 149 150 1 		 -0.01054865 0.005527433 0.004790243 0.005239512 0.006572488 0.005328624 -0.002265034 0.005113252
3 151 152 153 1 		 -0.004591515 0.005229576 -0.0008912379 0.005044562 0.001719206 0.00508596 0.0004966355 0.005024832
3 154 155 156 1 		 -0.001324383 0.005066219 -0.0006377085 0.005031885 0.0004760218 0.005023801 0.0002798732 0.005013994
3 157 158 159 1 		 0.0002888895 0.005014444 -0.0001388675 0.005006943 0.0001409547 0.005007048 9.312294e-05 0.005004656
3 160 161 162 1 		 0.0004413195 0.005022066 0.0001784682 0.005008923 0.0002582742 0.005012914 0.0002143021 0.005010715
3 163 164 165 1 		 0.0005859829 0.005029299 0.0003912876 0.005019564 0.000586207 0.00502931 0.0004959465 0.005024797
3 166 167 168 1 		 0.0008435747 0.005042179 0.0007059906 0.0050353 0.001258789 0.005062939 0.0009283666 0.005046418
3 169 170 171 1 		 0.00213062 0.005106531 0.001471079 0.005073554 0.00213062 0.005106531 0.001471079 0.005073554
3 172 173 174 1 		 0.007871511 0.005393576 0.0008912826 0.005044564 0.003140025 0.005157001 0.001971366 0.005098568
3 175 176 177 1 		 0.01962047 0.005981024 -0.01340748 0.005670374 0.005372593 0.00526863 0.00123103 0.005061551
3 178 179 180 1 		 0.01699534 0.005849767 -0.01719497 0.005859749 0.008871412 0.005443571 -0.003214937 0.005160747
3 181 182 183 1 		 -0.0003217764 0.005016089 -1.947824e-05 0.005000974 0.01054793 0.005527397 -0.00612011 0.005306006
3 184 185 186 1 		 -0.01760075 0.005880038 0.01714831 0.005857416 0.008004507 0.005400225 -0.003993802 0.00519969
3 187 188 189 1 		 -0.02009587 0.006004794 0.01332933 0.005666466 0.003763292 0.005188165 -0.0002909403 0.005014547
3 190 191 192 1 		 -0.00815131 0.005407566 -0.0008602003 0.00504301 0.001164923 0.005058246 0.0004173319 0.005020867
3 193 194 195 1 		 -0.002100262 0.005105013 -0.001107687 0.005055384 0.0003686278 0.005018431 0.0002122682 0.005010613
3 196 197 198 1 		 0.0003946072 0.00501973 -3.204271e-05 0.005001602 0.0001566648 0.005007833 0.0001303931 0.00500652
3 199 200 201 1 		 0.000775744 0.005038787 0.000439371 0.005021969 0.0004375929 0.00502188 0.000367761 0.005018388
3 202 203 204 1 		 0.001466738 0.005073337 0.0007368751 0.005036844 0.00159229 0.005079615 0.0008062024 0.00504031
3 205 206 207 1 		 0.002073976 0.005103699 0.0009800566 0.005049003 0.004396565 0.005219828 0.0009279153 0.005046396
3 208 209 210 1 		 0.003140025 0.005157001 0.001971366 0.005098568 0.007871511 0.005393576 0.0008912826 0.005044564
3 211 212 213 1 		 0.009727805 0.00548639 0.001522424 0.005076121 0.009727805 0.00548639 0.001522424 0.005076121
3 214 215 216 1 		 0.02455771 0.006227886 -0.01470972 0.005735486 0.009597458 0.005479873 0.001862355 0.005093118
3 217 218 219 1 		 0.02099981 0.006049991 -0.01941967 0.005970984 0.006730627 0.005336531 0.0008622334 0.005043112
3 220 221 222 1 		 -0.000774548 0.005038727 3.610644e-05 0.005001805 0.004102955 0.005205148 -9.023238e-05 0.005004512
3 223 224 225 1 		 -0.02251079 0.006125539 0.01950628 0.005975314 0.00259492 0.005129746 -5.370173e-05 0.005002685
3 226 227 228 1 		 -0.02572548 0.006286274 0.01466195 0.005733098 0.001352404 0.00506762 0.0002744727 0.005013724
3 229 230 231 1 		 -0.01019508 0.005509754 -0.001470726 0.005073536 0.0005334768 0.005026674 0.0002400839 0.005012004
3 232 233 234 1 		 -0.002566594 0.00512833 -0.001507185 0.005075359 0.0002105169 0.005010526 0.0001154068 0.00500577
3 235 236 237 1 		 0.0006191679 0.005030958 0.0001681262 0.005008406 0.0001641306 0.005008207 0.0001469379 0.005007347
3 238 239 240 1 		 0.001812493 0.005090625 0.0008340596 0.005041703 0.0006881495 0.005034407 0.0004178768 0.005020894
3 241 242 243 1 		 0.00479847 0.005239924 0.0001595685 0.005007978 0.003289599 0.00516448 0.0001826231 0.005009131
3 244 245 246 1 		 0.006810571 0.005340529 -0.001829639 0.005091482 0.01030834 0.005515417 -0.004825057 0.005241253
3 247 248 249 1 		 0.005372593 0.00526863 0.00123103 0.005061551 0.01962047 0.005981024 -0.01340748 0.005670374
3 250 251 252 1 		 0.009597458 0.005479873 0.001862355 0.005093118 0.02455771 0.006227886 -0.01470972 0.005735486
3 253 254 255 1 		 0.02302945 0.006151473 -0.01305536 0.005652768 0.02302945 0.006151473 -0.01305536 0.005652768
3 256 257 258 1 		 0.01909243 0.005954622 -0.01749712 0.005874856 0.01198 0.005599 -0.004641303 0.005232065
3 259 260 261 1 		 -0.002113538 0.005105677 0.0004529595 0.005022648 0.003227928 0.005161396 -0.0001677921 0.00500839
3 262 263 264 1 		 -0.02403887 0.006201944 0.01941431 0.005970716 0.0009519064 0.005047595 0.0001471184 0.005007356
3 265 266 267 1 		 -0.0271383 0.006356915 0.01418119 0.00570906 0.0003839605 0.005019198 9.211437e-05 0.005004606
3 268 269 270 1 		 -0.01073607 0.005536804 -0.001876822 0.005093841 0.0001546773 0.005007734 6.351539e-05 0.005003176
3 271 272 273 1 		 -0.00270735 0.005135367 -0.001679268 0.005083963 6.45547e-05 0.005003228 3.250782e-05 0.005001625
3 274 275 276 1 		 0.0009420945 0.005047105 0.000391415 0.005019571 0.0001041172 0.005005206 9.993256e-05 0.005004997
3 277 278 279 1 		 0.003569949 0.005178497 0.001024127 0.005051206 0.0005590809 0.005027954 0.0002742301 0.005013712
3 280 281 282 1 		 0.01113608 0.005556804 -0.003990757 0.005199538 0.00287074 0.005143537 -0.0002991773 0.005014959
3 283 284 285 1 		 0.01511902 0.005755951 -0.01806748 0.005903374 0.009074257 0.005453713 -0.00646169 0.005323085
3 286 287 288 1 		 0.008871412 0.005443571 -0.003214937 0.005160747 0.01699534 0.005849767 -0.01719497 0.005859749
3 289 290 291 1 		 0.006730627 0.005336531 0.0008622334 0.005043112 0.02099981 0.006049991 -0.01941967 0.005970984
3 292 293 294 1 		 0.01198 0.005599 -0.004641303 0.005232065 0.01909243 0.005954622 -0.01749712 0.005874856
3 295 296 297 1 		 0.008994215 0.005449711 -0.006397054 0.005319853 0.008994215 0.005449711 -0.006397054 0.005319853
3 298 299 300 1 		 -0.004820479 0.005241024 0.001842248 0.005092112 0.001101519 0.005055076 -0.0003407864 0.005017039
3 301 302 303 1 		 -0.02420244 0.006210122 0.01958452 0.005979226 -0.0005911619 0.005029558 8.612774e-05 0.005004306
3 304 305 306 1 		 -0.02684032 0.006342016 0.01442099 0.00572105 -0.000464185 0.005023209 -0.0001330057 0.00500665
3 307 308 309 1 		 -0.01060799 0.005530399 -0.001715187 0.005085759 -0.0002031213 0.005010156 -0.0001075231 0.005005376
3 310 311 312 1 		 -0.002679921 0.005133996 -0.0016167 0.005080835 -8.567495e-05 0.005004284 -4.916067e-05 0.005002458
3 313 314 315 1 		 0.001101131 0.005055057 0.0004863717 0.005024319 -3.628477e-05 0.005001814 -8.600455e-06 0.00500043
3 316 317 318 1 		 0.004514384 0.005225719 0.001036805 0.00505184 -5.215654e-05 0.005002608 -1.1638e-05 0.005000582
3 319 320 321 1 		 0.01483589 0.005741795 -0.006656573 0.005332829 -8.532748e-05 0.005004266 -1.249851e-05 0.005000625
